timestamp,trunk_angle,knee_angle,arm_swing_angle,distance_cm,vertical_oscillation,left_hip_ankle_angle,right_hip_ankle_angle,total_step_count,steps_per_minutefps,elapsed_time
36.98297929763794,0.8982212523152123,75.00338379951464,22.581951575792804,459.2157188705939,1.220250292858158,33.85554004505362,9.928084513449116,64,105.7755756748809,14.135219150789007,36.303276777267456
37.06488108634949,3.7413276446684653,57.08469393236487,53.74636636027519,427.9951151615606,0.898380578644211,3.409977798984939,23.494699642739473,65,107.18650158409808,14.128789482259279,36.385178565979004
37.130457162857056,2.17820629784849,0.0,54.10873262229101,451.6860332966692,1.7693011340464482,3.0223460389202477,28.028184691459504,65,106.99366963048291,14.23645165812319,36.45075464248657
37.19558334350586,0.0,19.29762625219888,53.68648578472424,0.0,0.0,25.19582128056141,1.4585192721671916,66,108.44596681592469,14.345019804770473,36.515880823135376
37.27676296234131,1.8342273028170952,0.0,47.74134126266314,437.2556523717443,1.7127758322813111,0.0,0.3245558669559699,66,108.20541191495614,14.348384589569816,36.597060441970825
37.3580105304718,0.6876268547222678,39.57426094526974,41.33841194027175,434.0573068683598,1.7002475805554185,1.4573002562045192,34.84015786745365,66,107.96572183508039,14.352343544331635,36.67830801010132
37.439104318618774,4.7145037213306145,41.93333845153103,3.1168128264002304,437.9720409238967,1.5319123068829255,16.105504310539718,12.26546396657021,66,107.72754196964944,14.250932325322644,36.75940179824829
37.520455837249756,0.0,0.0,0.0,0.0,0.0,0.0,11.441154816365241,66,107.48965869233875,14.246803278270898,36.84075331687927
37.58667206764221,4.772666377416902,0.0,0.0,448.23933111760823,1.0814657946641753,25.622816697808766,4.044447403451054,66,107.29680731244797,14.348049185315194,36.90696954727173
37.650890588760376,0.0,0.0,0.0,0.0,0.0,0.0,9.461026397046458,66,107.11043401350071,14.457792785277698,36.97118806838989
37.71735453605652,7.276504611012092,0.0,0.0,433.21574219778006,1.30403921222224,0.0,4.19000703461249,66,106.91822468451502,14.555265455867092,37.037652015686035
37.79749941825867,3.806799534425888,59.91095821822759,30.285634686080922,426.82122615535474,1.747212402557202,39.307549797846306,2.824084919284785,66,106.68736646450328,14.555386681710692,37.117796897888184
37.86281180381775,8.310048679648396,85.65582119755203,35.51398483071017,448.3052009696221,1.3917777800688673,18.986849341815656,16.96669335727675,66,106.49996937622603,14.55329581888509,37.183109283447266
37.92912459373474,3.4913086699711493,77.78970576689923,43.40981720171114,459.21254268496403,1.392463049666288,15.40008899565141,0.0,67,107.92113746308455,14.552083999523061,37.24942207336426
37.99445390701294,1.7576003641254865,29.507889967685543,49.86757783544754,431.87477900278964,1.3095671741194999,31.123454389537613,5.148831831374179,68,109.340136229891,14.54926057025684,37.314751386642456
38.05848741531372,0.0,37.71117879531894,51.16358673991345,0.0,0.0,33.07553017189749,7.6457757624753375,68,109.15282590023305,14.664945663100148,37.37878489494324
38.12339639663696,4.575285136035158,0.0,49.9414813915145,419.0569143349609,0.8223663815280507,0.0,6.371316793944003,68,108.96360849125759,14.782440034835252,37.44369387626648
38.18880844116211,-0.11836569424972979,55.40750990928741,41.9656031311808,406.82647354078205,0.8542187038994866,40.295087775469,1.6156199572973005,68,108.7735871021767,14.810951588224652,37.509105920791626
38.25453448295593,0.10921338991269561,53.18075560462529,0.0,454.1905130955459,1.0543873581284937,18.027733036532766,0.0,68,108.58331992176561,14.812400454392955,37.57483196258545
38.3357048034668,4.788177819424318,39.67781885396832,0.0,421.85961144051174,0.5487576742654363,19.164284467338582,0.0,68,108.34926047982268,14.702648738727559,37.65600228309631
